	GeneSymbol	ENS96	baseMean	log2FoldChange(Ctr/Dexa)	lfcSE	stat	pvalue	padj
ENSMUSG00000071537	Klrg2	ENSMUSG00000071537	18.9357320941569	0.610035274174731	0.362166407457941	1.68440601229858	0.0921032296609294	0.999923294692819
ENSMUSG00000071547	Nt5dc2	ENSMUSG00000071547	3432.70755153811	-0.0924680953177777	0.259042473278311	-0.356961135166554	0.721120901158678	0.999923294692819
ENSMUSG00000071550	Cfap44	ENSMUSG00000071550	7.11057925431372	-0.0752703735310694	0.882564792480527	-0.0852859463377361	0.932034064021178	0.999923294692819
ENSMUSG00000071553	Cpa2	ENSMUSG00000071553	11.8688212224766	-0.6388908352448	0.632452659808206	-1.01017969540763	0.312409205390753	0.999923294692819
ENSMUSG00000071568	Gm5874	ENSMUSG00000071568	3.85230820576919	0.881584532133861	1.13143466340661	0.779174052772536	0.435877192598413	0.999923294692819
ENSMUSG00000071573	Rnls	ENSMUSG00000071573	63.1782093515493	0.125672466686636	0.209286646856827	0.600480100255074	0.548186319158535	0.999923294692819
ENSMUSG00000071604	Fam189a2	ENSMUSG00000071604	124.205264799681	0.168438240231556	0.187803779256218	0.89688418890526	0.369780717834006	0.999923294692819
ENSMUSG00000071632	2510002D24Rik	ENSMUSG00000071632	86.7123123681598	0.119155295576122	0.438194302864101	0.271923424830733	0.785680899253683	0.999923294692819
ENSMUSG00000071633	Gm4952	ENSMUSG00000071633	3.13263554658247	-1.56450004817338	1.41527924964593	-1.10543558705095	0.268970890699738	0.999923294692819
ENSMUSG00000071636	Rimbp3	ENSMUSG00000071636	394.462414175437	-0.151309132204588	0.219866654294253	-0.688185903816443	0.491335719554634	0.999923294692819
ENSMUSG00000071637	Cebpd	ENSMUSG00000071637	179.513969052824	1.31870672477061	0.402364966451661	3.27738952125952	0.00104771722656728	0.17463286749692
ENSMUSG00000071640	Stxbp3-ps	ENSMUSG00000071640	9.53160894871782	0.0458238925024735	0.616496225792054	0.0743295588608032	0.940748157509742	0.999923294692819
ENSMUSG00000071644	Eef1g	ENSMUSG00000071644	18360.1016075767	-0.198418199671258	0.0892504837657696	-2.22316105526094	0.0262049418583889	0.999923294692819
ENSMUSG00000071645	Tut1	ENSMUSG00000071645	1074.17529849151	-0.00669120574846275	0.115972741173094	-0.0576963662389926	0.953990488197611	0.999923294692819
ENSMUSG00000071646	Mta2	ENSMUSG00000071646	5140.07884176794	-0.0845856751952654	0.0760251148158578	-1.11260174220246	0.265879511884863	0.999923294692819
ENSMUSG00000071647	Eml3	ENSMUSG00000071647	285.044400157462	0.210686686680485	0.230838341658399	0.912702305721226	0.361399130938839	0.999923294692819
ENSMUSG00000071648	Rom1	ENSMUSG00000071648	38.2544530042239	0.620421514784924	0.451274764576451	1.37481987358019	0.169187295227249	0.999923294692819
ENSMUSG00000071649	B3gat3	ENSMUSG00000071649	1310.76777801747	0.00976123396992202	0.146351408836012	0.0666972326918943	0.94682273740019	0.999923294692819
ENSMUSG00000071650	Ganab	ENSMUSG00000071650	10055.5328246087	-0.065377965634592	0.102758336561432	-0.636230283812617	0.524626337311672	0.999923294692819
ENSMUSG00000071652	Ints5	ENSMUSG00000071652	1945.20679272971	-0.0619408490388435	0.0799806993145027	-0.7744474550701	0.438666229797589	0.999923294692819
ENSMUSG00000071653	1810009A15Rik	ENSMUSG00000071653	777.254917760622	-0.179222197305454	0.211310761471089	-0.848145149152639	0.396357140023204	0.999923294692819
ENSMUSG00000071654	Uqcc3	ENSMUSG00000071654	584.280770151439	-0.0316123383106694	0.125049254244167	-0.252799095058529	0.800423467032313	0.999923294692819
ENSMUSG00000071655	Ubxn1	ENSMUSG00000071655	3229.06747417677	-0.0163416585816715	0.0958423354210581	-0.170505638347383	0.864612500531784	0.999923294692819
ENSMUSG00000071656	Lrrn4cl	ENSMUSG00000071656	15.5950362025119	-0.119858645618684	0.542088985248623	-0.221105111670388	0.825010590218408	0.999923294692819
ENSMUSG00000071657	Bscl2	ENSMUSG00000071657	1489.89458515562	0.26442314688808	0.137449516899261	1.92378374877723	0.05438169527952	0.999923294692819
ENSMUSG00000071658	Gng3	ENSMUSG00000071658	1034.61011127108	0.573184350376285	0.264637677610125	2.16592117778755	0.0303172106938385	0.999923294692819
ENSMUSG00000071659	Hnrnpul2	ENSMUSG00000071659	5082.94412713838	-0.0556525128295346	0.0921298682431712	-0.604065911422376	0.545799822076792	0.999923294692819
ENSMUSG00000071660	Ttc9c	ENSMUSG00000071660	1796.20456023749	-0.18740222768392	0.0993921602563468	-1.88548299182333	0.0593646586004453	0.999923294692819
ENSMUSG00000071661	Zbtb3	ENSMUSG00000071661	215.379326403263	-0.0435067192264239	0.150062015532384	-0.289924929183927	0.77187366958931	0.999923294692819
ENSMUSG00000071662	Polr2g	ENSMUSG00000071662	1378.90236595205	-0.0445156483237356	0.106182203653854	-0.419238316703742	0.675041971607895	0.999923294692819
ENSMUSG00000071665	Foxr2	ENSMUSG00000071665	24.6120615672432	0.239396448817775	0.354367274394332	0.675560262236236	0.499319878405894	0.999923294692819
ENSMUSG00000071669	Snx29	ENSMUSG00000071669	528.262987291247	0.0424688231731321	0.181405298151332	0.234110158886891	0.814899459412318	0.999923294692819
ENSMUSG00000071671	Gm10343	ENSMUSG00000071671	7.430018905151	-0.272514163738165	0.596365181124409	-0.456958542120713	0.647700844405886	0.999923294692819
ENSMUSG00000071679	Rtl4	ENSMUSG00000071679	8.4675198392609	-0.0821478862901165	0.487690470109633	-0.168442672811813	0.866235039616323	0.999923294692819
ENSMUSG00000071691	Gm960	ENSMUSG00000071691	15.7076687249347	-0.0219762130716715	0.5774609923517	-0.0380566191703681	0.969642539121209	0.999923294692819
ENSMUSG00000071708	Sms	ENSMUSG00000071708	2145.47126552591	-0.191824329490238	0.194317987247941	-0.987167128514351	0.323560713554246	0.999923294692819
ENSMUSG00000071711	Mpst	ENSMUSG00000071711	975.551141621043	-0.0685444265785645	0.31077892959788	-0.220556865509688	0.825437490245458	0.999923294692819
ENSMUSG00000071719	Tmem28	ENSMUSG00000071719	73.4684029437903	0.0886663021659456	0.446434510042767	0.198609874844693	0.842567928490889	0.999923294692819
ENSMUSG00000071722	Spin4	ENSMUSG00000071722	292.046777539806	-0.16451286735957	0.213476585808177	-0.770636586381403	0.440922368880418	0.999923294692819
ENSMUSG00000071723	Gspt2	ENSMUSG00000071723	871.561849038252	0.0636965894816646	0.191725722903771	0.332227666256523	0.739717354416368	0.999923294692819
ENSMUSG00000071724	Smpd5	ENSMUSG00000071724	2.2197457259882	-1.1472235566305	1.17973329265812	-0.97244314776065	0.330830135238716	0.999923294692819
ENSMUSG00000071745	DXBay18	ENSMUSG00000071745	11.3526353429091	0.193138616660345	1.29749088075054	0.148855471376124	0.881667678350264	0.999923294692819
ENSMUSG00000071748	Gm14698	ENSMUSG00000071748	339.268321030633	-0.0700507082622071	0.13410446989045	-0.522359234702851	0.601420233592767	0.999923294692819
ENSMUSG00000071753	C230004F18Rik	ENSMUSG00000071753	130.418960145222	-0.0268397693145702	0.373805648029357	-0.0718014012256505	0.942759957683912	0.999923294692819
ENSMUSG00000071757	Zhx2	ENSMUSG00000071757	466.734732138195	-0.018871156212553	0.170624723313441	-0.110600362280947	0.911933260191308	0.999923294692819
ENSMUSG00000071793	2610005L07Rik	ENSMUSG00000071793	3344.93890743383	0.0475855844539114	0.177032949148069	0.268795072798066	0.788087385191773	0.999923294692819
ENSMUSG00000071796	6820431F20Rik	ENSMUSG00000071796	5232.59600843683	-0.0224164507569228	0.143105883756838	-0.156642411677582	0.875526675433279	0.999923294692819
ENSMUSG00000071847	Apcdd1	ENSMUSG00000071847	262.666457154041	0.110930631573027	0.169888406153269	0.652961753452139	0.513780935741475	0.999923294692819
ENSMUSG00000071855	Ccdc112	ENSMUSG00000071855	207.664812586891	0.533544071127996	0.307952544686868	1.73255288950612	0.0831751688161884	0.999923294692819
ENSMUSG00000071856	Mcc	ENSMUSG00000071856	482.559703589368	0.338984433627355	0.490915111220648	0.6905153780752	0.489870142618933	0.999923294692819
ENSMUSG00000071862	Lrrtm2	ENSMUSG00000071862	1493.8430056475	0.0486516215908139	0.442791129394847	0.109874878607674	0.912508605862339	0.999923294692819
ENSMUSG00000071866	Ppia	ENSMUSG00000071866	25046.9193334983	-0.17016895276577	0.288501635360955	-0.589837047380565	0.555299902496116	0.999923294692819
ENSMUSG00000071867	Gm6304	ENSMUSG00000071867	18.5749761606846	0.750327565515743	0.475786607808938	1.57702540004458	0.114789680728764	0.999923294692819
ENSMUSG00000071893	Vmn1r4	ENSMUSG00000071893	15.2471444900671	0.226224274462676	0.456926015690694	0.495100446667965	0.620529218539962	0.999923294692819
ENSMUSG00000071984	Fndc1	ENSMUSG00000071984	261.951050506574	0.0285037442771719	0.50003501409718	0.0570034967023976	0.954542409706808	0.999923294692819
ENSMUSG00000072066	6720489N17Rik	ENSMUSG00000072066	205.798661818563	-0.27876273622716	0.236249110563375	-1.17995253214882	0.238019094649049	0.999923294692819
ENSMUSG00000072082	Ccnf	ENSMUSG00000072082	2749.41513908422	-0.30070415528167	0.473410951488568	-0.63518630977199	0.525306910933323	0.999923294692819
ENSMUSG00000072214	Sept5	ENSMUSG00000072214	3884.662657075	-0.00906150955224671	0.427768150699584	-0.0211832263281576	0.983099494732246	0.999923294692819
ENSMUSG00000072235	Tuba1a	ENSMUSG00000072235	107998.332338159	-0.10626359927697	0.205533813122802	-0.5170127370404	0.605147267506877	0.999923294692819
ENSMUSG00000072258	Taf1a	ENSMUSG00000072258	272.292439521873	-0.153787937236949	0.139132557243936	-1.10533393681048	0.269014917952243	0.999923294692819
ENSMUSG00000072294	Klf12	ENSMUSG00000072294	3424.93777015617	0.0933634794604281	0.173579651233847	0.537871108720275	0.590666035616992	0.999923294692819
ENSMUSG00000072295	C2cd6	ENSMUSG00000072295	1.20655398150474	-1.82499753431315	1.82620240454053	-0.999340231825132	0.317629902357897	NA
ENSMUSG00000072381	Gm10355	ENSMUSG00000072381	4.23156999944542	-0.0879972538518649	0.992558371650003	-0.0886570063436981	0.929354501895262	0.999923294692819
ENSMUSG00000072387	Gm10356	ENSMUSG00000072387	9.23657133429179	-0.556716083990028	0.592343985579474	-0.939852682804585	0.347293131172885	0.999923294692819
ENSMUSG00000072407	Gm6419	ENSMUSG00000072407	4.2079728215125	0.582826602651666	0.685963336778734	0.849646870908006	0.395521444810152	0.999923294692819
ENSMUSG00000072421	Gm10357	ENSMUSG00000072421	47.6486962426657	-0.270959656092145	0.335708902992451	-0.807126810390959	0.419593427173732	0.999923294692819
ENSMUSG00000072423	Psmb11	ENSMUSG00000072423	2.36901742797766	1.93449543665911	1.33174073166442	1.45260664532004	0.146332999937687	0.999923294692819
ENSMUSG00000072437	Nanos1	ENSMUSG00000072437	780.385329086642	-0.0930915326385407	0.154227372248398	-0.603599291626441	0.546110083896545	0.999923294692819
ENSMUSG00000072460	Atp5l-ps1	ENSMUSG00000072460	5.73747504566119	-0.108540250476379	0.590825929540673	-0.183709355073095	0.854241469533598	0.999923294692819
ENSMUSG00000072476	Gm9008	ENSMUSG00000072476	16.5577089017938	-0.210609113540963	0.667540189010459	-0.31550027550126	0.752381841914842	0.999923294692819
ENSMUSG00000072494	Ppp1r3e	ENSMUSG00000072494	114.478062195055	-0.0452570131860902	0.255996395148153	-0.17678769718573	0.859675153063581	0.999923294692819
ENSMUSG00000072501	Phf20l1	ENSMUSG00000072501	3461.56199552058	0.0959697535127356	0.105596045058758	0.908838521928864	0.36343536922523	0.999923294692819
ENSMUSG00000072568	Fam84b	ENSMUSG00000072568	446.75861829077	-0.0858039673414073	0.26368252527422	-0.325406347091733	0.744873552411951	0.999923294692819
ENSMUSG00000072571	Tmem253	ENSMUSG00000072571	34.7959702401215	0.107667434621889	0.334710877286007	0.321672947992928	0.74770047382849	0.999923294692819
ENSMUSG00000072572	Slc39a2	ENSMUSG00000072572	59.7092564016596	0.0183886597143877	0.251066158707694	0.0732422872482661	0.941613316372635	0.999923294692819
ENSMUSG00000072573	Gm10369	ENSMUSG00000072573	2.53056424721624	0.112537597396175	1.115440415035	0.100890729687828	0.919637202195307	0.999923294692819
ENSMUSG00000072582	Ptrh2	ENSMUSG00000072582	1066.57073161904	-0.139296646247221	0.0940335823469449	-1.48134998976508	0.138513333856672	0.999923294692819
ENSMUSG00000072589	Gm10371	ENSMUSG00000072589	3.05874874878841	0.541875728795302	0.874880479491677	0.619371150114291	0.535671882222816	0.999923294692819
ENSMUSG00000072591	5930412G12Rik	ENSMUSG00000072591	96.0197688144459	0.897534393375013	0.556046851666477	1.61413447569228	0.106498260813826	0.999923294692819
ENSMUSG00000072594	Gm16439	ENSMUSG00000072594	3.70203441063298	0.741613779453684	0.833893097201438	0.889339151436264	0.373820836231922	0.999923294692819
ENSMUSG00000072612	Gm10382	ENSMUSG00000072612	11.9829405814544	0.11848380141023	0.472509400151505	0.250754379430842	0.802004014750341	0.999923294692819
ENSMUSG00000072621	Slfn10-ps	ENSMUSG00000072621	3.64318944736542	0.516650085038043	1.26392000038582	0.40876802715388	0.682709905692583	0.999923294692819
ENSMUSG00000072623	Zfp9	ENSMUSG00000072623	595.957796154917	0.0364515078438161	0.205206999878934	0.177632867618168	0.859011310393571	0.999923294692819
ENSMUSG00000072640	Lyrm9	ENSMUSG00000072640	557.226861033835	0.0596697102471262	0.267967365022016	0.222675288247223	0.823788235614819	0.999923294692819
ENSMUSG00000072647	Adam1a	ENSMUSG00000072647	453.991434870338	0.046300129084601	0.110172996531338	0.420249340058853	0.674303314003068	0.999923294692819
ENSMUSG00000072653	Zfp783	ENSMUSG00000072653	269.218610518412	0.205169195095284	0.448605977438014	0.457348331083336	0.647420696000713	0.999923294692819
ENSMUSG00000072660	Gm6288	ENSMUSG00000072660	9.10603554206331	-0.0522229152579918	0.732928735376705	-0.0712523779425167	0.943196895740269	0.999923294692819
ENSMUSG00000072662	Mansc4	ENSMUSG00000072662	8.67761952468644	0.268024512550311	0.60105104722174	0.44592637146081	0.655650432169455	0.999923294692819
ENSMUSG00000072663	Spef2	ENSMUSG00000072663	4.90598194257214	-0.123582421054443	1.04428363393541	-0.118341815421084	0.905796826250203	0.999923294692819
ENSMUSG00000072672	Duxbl3	ENSMUSG00000072672	42.5097308481525	-0.942940062924563	0.579228384703478	-1.62792447301642	0.103540901448295	0.999923294692819
ENSMUSG00000072673	Gm10392	ENSMUSG00000072673	6.05854386889697	-0.207805652276384	0.619870688621772	-0.335240326879178	0.737443803846556	0.999923294692819
ENSMUSG00000072675	Duxbl2	ENSMUSG00000072675	81.356721326512	0.534422078543796	0.406592753548219	1.31439154751295	0.188714473454424	0.999923294692819
ENSMUSG00000072676	Tmem254a	ENSMUSG00000072676	146.004939083875	0.0625538166633506	0.271862179092718	0.230093854437975	0.818018840239221	0.999923294692819
ENSMUSG00000072677	Sox5it	ENSMUSG00000072677	1.32614555388904	0.00748382699096124	1.32814705089676	0.00563478794453387	0.995504113487029	NA
ENSMUSG00000072680	Tmem254c	ENSMUSG00000072680	252.493218458411	-0.392711390366383	0.286415575323313	-1.37112442269622	0.170336172824711	0.999923294692819
ENSMUSG00000072683	Gm7457	ENSMUSG00000072683	7.3520043013266	-0.904217276676987	0.622427423260556	-1.45272724639973	0.146299498905258	0.999923294692819
ENSMUSG00000072688	Gm10399	ENSMUSG00000072688	8.16639265705981	-0.473225500088528	0.541117428335826	-0.874533835555628	0.38182760216725	0.999923294692819
ENSMUSG00000072692	Rpl37rt	ENSMUSG00000072692	5815.41933162913	-0.111617018982006	0.10386015256034	-1.07468568291539	0.28251547581283	0.999923294692819
ENSMUSG00000072694	1500011B03Rik	ENSMUSG00000072694	1075.54044648803	0.0274301490426059	0.13261952730952	0.206833409823478	0.836139963021494	0.999923294692819
ENSMUSG00000072704	Smim10l1	ENSMUSG00000072704	2223.88333918992	0.017467931137416	0.130835219357204	0.133510924835348	0.893789324850794	0.999923294692819
ENSMUSG00000072720	Myo18b	ENSMUSG00000072720	13.4606770095795	0.272560765169137	0.570115921499017	0.478079553457282	0.632593584213816	0.999923294692819
ENSMUSG00000072722	Gm6588	ENSMUSG00000072722	64.0685871108803	-0.137690876291124	0.289892181116729	-0.474972714892511	0.634806421271443	0.999923294692819
ENSMUSG00000072723	Gm10044	ENSMUSG00000072723	8.8208234346959	0.963602976550325	0.766550893611382	1.2570632747039	0.208730724287997	0.999923294692819
ENSMUSG00000072761	Gm6712	ENSMUSG00000072761	20.8237398694476	0.024600026793374	0.345391448127855	0.0712236128795744	0.943219788776734	0.999923294692819
ENSMUSG00000072762	4930522L14Rik	ENSMUSG00000072762	113.71122985632	-0.397303079260357	0.224794223838473	-1.76740786518537	0.0771599466910787	0.999923294692819
ENSMUSG00000072763	5430403G16Rik	ENSMUSG00000072763	67.8830087436056	0.0461583477563911	0.273060224471238	0.16904090607035	0.865764465967698	0.999923294692819
ENSMUSG00000072769	Gm10419	ENSMUSG00000072769	43.9948099799795	0.0706134006159283	0.495996522124884	0.142366725301652	0.886790343995643	0.999923294692819
ENSMUSG00000072770	Acrbp	ENSMUSG00000072770	84.9049157867696	0.0391927141741106	0.281458075045685	0.139248853200424	0.889253505240593	0.999923294692819
ENSMUSG00000072772	Grcc10	ENSMUSG00000072772	3330.53753948666	0.164214954654173	0.14050597006386	1.16874005125574	0.242508380114577	0.999923294692819
ENSMUSG00000072774	Zfp951	ENSMUSG00000072774	82.0214353234045	0.365277553762269	0.168997136664182	2.1614422644812	0.0306611922911793	0.999923294692819
ENSMUSG00000072789	Gm10420	ENSMUSG00000072789	12.7112509213047	0.110095721505115	0.482846866130694	0.228013743544345	0.819635556126649	0.999923294692819
ENSMUSG00000072809	9330160F10Rik	ENSMUSG00000072809	41.8307862722012	0.0329452563489153	0.29514458846284	0.111624124706129	0.911121442813313	0.999923294692819
ENSMUSG00000072812	Ahnak2	ENSMUSG00000072812	7.84666908567295	0.358756562173782	0.623019634197687	0.575835082044857	0.564726658365305	0.999923294692819
ENSMUSG00000072825	Cep170b	ENSMUSG00000072825	321.550857515557	0.309919320483811	0.300897623294952	1.02998261365467	0.303018167278874	0.999923294692819
ENSMUSG00000072844	G530011O06Rik	ENSMUSG00000072844	48.729371309791	0.234952482485895	0.545494681007123	0.430714525120781	0.666675956066291	0.999923294692819
ENSMUSG00000072847	A530017D24Rik	ENSMUSG00000072847	188.347276332046	0.135927551242559	0.239214267569311	0.568225100549969	0.569882129729033	0.999923294692819
ENSMUSG00000072852	2310040G07Rik	ENSMUSG00000072852	5.33374625617579	0.161935528455648	0.594104197573096	0.27257092125784	0.785183067266412	0.999923294692819
ENSMUSG00000072872	Rybp	ENSMUSG00000072872	1193.83805636471	-0.0168434233982668	0.0941333335062406	-0.178931551352637	0.857991448167402	0.999923294692819
ENSMUSG00000072875	Gpr27	ENSMUSG00000072875	125.597783388061	0.267549153914729	0.284888191617817	0.939137394201483	0.347660207309452	0.999923294692819
ENSMUSG00000072878	1700123L14Rik	ENSMUSG00000072878	2.5075094921025	1.04050100511437	1.01631813096891	1.02379459089489	0.305932305803667	0.999923294692819
ENSMUSG00000072884	Gm10433	ENSMUSG00000072884	6.20843973280323	0.722444991144591	0.65793920067184	1.09804217533608	0.272186073285931	0.999923294692819
