	CD-coefficient	Significance
MEDAG	-0.00015777682178366544	-0.111018000243636
GM6206	-0.0001578116314769315	-0.10185689039718865
GM16068	-0.00015782182666695184	-0.0928837566407823
GM26037	-0.000157822832607974	-0.09839891909220361
GM20482	-0.00015783591705183982	-0.09593855202583806
GPR21	-0.0001578826560219337	-0.10416613959670024
UHRF1BP1	-0.00015789555229765977	-0.028351015505481802
PROZ	-0.00015792507190210618	-0.1088948686486565
ZFP780B	-0.00015792540584487027	-0.002100977882566024
GM20633	-0.0001579286993365361	-0.09615778215616766
MPI	-0.00015793858367874335	-0.11147126322288481
POLR3F	-0.0001579520985931735	-0.11009415367324127
GM27013	-0.00015798817713160246	-0.10014367779866323
GM21982	-0.00015799168688733134	-0.09668568248811038
LTBP4	-0.00015804015073608903	-0.11038611472300541
INTS4	-0.0001580405274641926	-0.10846496623714397
GM11878	-0.00015806727379844135	-0.08423138779848305
DGAT2	-0.00015807004104625245	-0.06123042142580823
STIM2	-0.00015810109369496719	-0.0752789216508799
GM8835	-0.00015811554813596873	-0.10290406357578141
GM11620	-0.00015814231496291968	-0.08357087104405767
ELAVL1	-0.0001581523754641196	-0.06822953609994994
TRAV6D-4	-0.00015825695532060093	-0.045248652637136955
GM20632	-0.00015827107433775446	-0.09614969832677411
TBC1D15	-0.0001583296297514975	-0.06864818538702
EXTL2	-0.0001583317988032015	-0.07135630295692996
GM20496	-0.00015839528879117384	-0.09596310827383953
GM15638	-0.00015839742954851357	-0.09147456065616272
ABHD10	-0.0001584056637962151	-0.011575316406931636
GM15186	-0.00015840956210601463	-0.0903453278386766
TMCO3	-0.0001584517106964978	-0.05918050517857565
COLEC12	-0.00015845928105613725	-0.05258232349090561
RPL31-PS9	-0.0001585454578800992	-0.10155394378477778
STXBP2	-0.0001585857416596385	-0.07369068948376922
4732463B04RIK	-0.00015860794504929786	-0.0054759919044786234
TSC2	-0.00015870807640262563	-0.039386027427143366
OTOS	-0.00015871974120418883	-0.1117561615904683
POMT2	-0.00015874812046303652	-0.11004244566337562
SLC25A43	-0.0001587528005857108	-0.08971448030447171
GM16177	-0.00015878463592820355	-0.09326540683393064
IGHV11-2	-0.0001587889873447171	-0.10749588928792614
GARNL3	-0.0001587891783159593	-0.07889341667765326
RBM8A	-0.00015887575954708774	-0.10546620882696522
GM13307	-0.00015887664969519675	-0.08725674615994816
DENND5A	-0.00015889575329255294	-0.060896715367819904
TEX26	-0.0001589775347102339	-0.06456925268274971
BCAR3	-0.00015898362693374932	-0.03314714230944807
NPFF	-0.00015903015455489433	-0.11196282635137955
MED29	-0.0001590656674754627	-0.11100068685294556
RIMBP3	-0.0001590708650924406	-0.10405515861179149
1810019N24RIK	-0.00015907253927771513	-0.003144611139094436
CSNK2A2	-0.00015907637201658967	-0.05547398189804936
CD1D2	-0.00015908390752195325	-0.04336964176066574
GM26635	-0.00015910895387134577	-0.09909980609757246
SLC18A2	-0.00015910996193198738	-0.09074237194589407
GSTZ1	-0.0001591338213034452	-0.10467769735606258
CDC73	-0.0001591639125738606	-0.04514453557909645
FOSL1	-0.00015918353299866132	-0.07701057133767236
TPMT	-0.00015918358218515894	-0.04916240934530369
A230060F14RIK	-0.00015923875324797915	-0.009096859455976183
HGF	-0.0001592874929012495	-0.10567650558104624
GM5617	-0.00015929235096422695	-0.10158426273523263
NUP210L	-0.00015931658975658328	-0.11189825326987712
SMARCD1	-0.00015933953174764425	-0.08586216304141603
GM26910	-0.00015936584147874656	-0.09996566564328291
ZFP473	-0.00015937497283674293	-0.005392512455717147
SMPD3	-0.00015941004271376261	-0.08476577496505366
GM5819	-0.0001594142978395	-0.10168480436019878
GM15393	-0.00015941902438092686	-0.09074147367013036
GM12607	-0.00015946035954535664	-0.08588177881898112
LSMEM1	-0.00015948287556395894	-0.11036248778994706
GM15601	-0.00015950582100101644	-0.09139113794973563
GM26628	-0.00015951636686558658	-0.09908514460879586
F2RL2	-0.00015952791477248196	-0.07151069536085067
FTH-PS2	-0.00015953143355815308	-0.07766615006840422
SPHK1	-0.00015954358997799655	-0.08012848328339528
GM11342	-0.0001596146384262617	-0.08287856375537159
MMP15	-0.00015970032578449468	-0.11136548340276214
PLEKHG4	-0.00015979903795849048	-0.11058230882648723
GM4459	-0.00015990543669590704	-0.10110348004779474
TAC4	-0.00015992637289994732	-0.07082917790847665
MST1	-0.0001599399468621509	-0.11168308800429516
A930029G22RIK	-0.00015996140552295546	-0.010243409095643259
2510046G10RIK	-0.0001600277338635777	-0.004481853826139751
TAF4A	-0.00016004512671842174	-0.07019210866313597
LGMN	-0.00016011506036825378	-0.10992812324010037
A930024E05RIK	-0.00016013379324528968	-0.010223520930610214
GM10602	-0.0001601445136315342	-0.08210110736517479
PROSER3	-0.00016015194934015017	-0.10891187845279093
USP46	-0.00016017296229087566	-0.025307160818158536
CPTP	-0.00016020556615337328	-0.05429519358009485
EFNB3	-0.0001602084666459277	-0.06702064359532295
GM26899	-0.00016027433295938737	-0.09992995877210042
TMEM238	-0.00016028022873244174	-0.055772557041817605
GM16282	-0.00016028586094544672	-0.09360324408776588
TAF13	-0.00016032102749323439	-0.07042375601216444
MMAB	-0.00016038242871048688	-0.11134892980980299
DBNDD2	-0.00016038336825848057	-0.059008364549313796
HBA-PS4	-0.00016040483516683866	-0.10530291096834427
RGS18	-0.00016041005311720393	-0.10445064868711362
2210010C04RIK	-0.00016043009517253745	-0.0037285964759027988
AP5Z1	-0.000160452524826601	-0.022332146825595853
RFXANK	-0.00016048284896625045	-0.10458134329674806
NUP107	-0.00016052120670428626	-0.11190374318784002
E230016K23RIK	-0.00016054488974779995	-0.06594883502227322
BRD4	-0.00016055340774149017	-0.03536776948148458
GM15411	-0.0001605831519032897	-0.0907855013667217
SIGLECH	-0.00016061220312314024	-0.09230147574440295
GM16310	-0.00016067263122241851	-0.09369416229103394
BACH2OS	-0.00016079961418974406	-0.03133181927343259
HDDC2	-0.00016081166873383422	-0.105436266816758
GM15580	-0.00016081683097353378	-0.09132375877625493
NUS1	-0.00016088653169748094	-0.11188642174840457
GM27222	-0.00016090476049271998	-0.1002911231316691
ITPRIPL2	-0.00016096258748306933	-0.10886302302669915
ZFP248	-0.0001610060796097965	-0.007914899717383017
GM20695	-0.00016101596394634882	-0.09629528878483035
GM10143	-0.00016102027516849414	-0.08127416782519795
KIF1B	-0.00016104023809241974	-0.10933871970564851
IFITM3	-0.00016104380002290291	-0.10710928140096543
PDXK	-0.00016105090224846952	-0.11136903477104843
GM10420	-0.0001610601083370196	-0.0818370272627987
DHX38	-0.00016118206144612055	-0.06187714090088767
GM5434	-0.00016119767513533603	-0.1014822672330093
MCM9	-0.00016120739191591857	-0.1108880428254091
TRAPPC5	-0.00016121316136096482	-0.04755384209723512
PGGT1B	-0.00016124424725681263	-0.1112149049459994
TIRAP	-0.00016124848554033362	-0.06098084548045646
9630033F20RIK	-0.0001612986135865598	-0.008729534262108232
CDIP1	-0.00016133360248482217	-0.04539833718527554
CGRRF1	-0.00016136498133357177	-0.04802298811644029
SEC23A	-0.00016141806970807797	-0.09606514936211308
RBM15B	-0.0001614677945040502	-0.1057151578563853
GM26856	-0.00016146828820594666	-0.0997925162713138
GM20625	-0.0001614729929983677	-0.09612532715535549
GM20407	-0.00016149586721422933	-0.09574039029497983
TRAV12-2	-0.0001615080334352125	-0.04716474481590316
GM14508	-0.000161512371292587	-0.0896816638869447
YTHDF3	-0.000161516982783771	-0.013535950966920174
GM15777	-0.00016153201461589783	-0.09189582586467193
RPH3AL	-0.00016157221092681214	-0.10232816013119006
4933406C10RIK	-0.00016159558923766417	-0.006562467028048417
GM12246	-0.00016160622636917195	-0.08501931467892099
N4BP2OS	-0.00016161736741129583	-0.11183143510482829
1500026H17RIK	-0.0001616697470986831	-0.001208372943050959
LAYN	-0.00016168190910057038	-0.10978221947507605
GM12710	-0.0001616850016984707	-0.0860448185742112
MSRB2	-0.00016170566570616372	-0.11168097045113923
CARS2	-0.00016171805833988955	-0.039501699675940444
KLHL18	-0.00016174715899204407	-0.1094900529829878
TTC30A1	-0.00016176091279773242	-0.036888384613399494
NEK4	-0.00016181882787821394	-0.11195312328918605
GM15950	-0.00016185949955902155	-0.09249321038536246
RPL23A-PS3	-0.0001619595140359647	-0.10188987779653846
POLR2E	-0.0001619756346695774	-0.110154222101006
FOXJ2	-0.0001620001389830773	-0.07710395858000474
GM15694	-0.0001620087916261596	-0.09157436743452729
FAAH	-0.00016200894114844948	-0.0716641012101879
4930515G01RIK	-0.00016201852925376854	-0.006027976278572388
APOL10B	-0.00016212406328108264	-0.022951260884771243
ZFP708	-0.00016216677924252236	-0.0027064038729689432
GM2862	-0.00016222564949150637	-0.10071230020995625
HECTD3	-0.00016226850615625412	-0.10552692263886793
QPRT	-0.00016233909178017797	-0.10735909245212949
CACNA2D4	-0.00016236463045489117	-0.038015424867582456
IRAK3	-0.00016238961527543155	-0.10860047355431779
TRAV4-2	-0.00016239280681943586	-0.04577753564361131
PNPLA6	-0.00016241757787400886	-0.11034261314265414
GM9790	-0.00016244037767652194	-0.10319112050356999
GM12868	-0.0001624640743247603	-0.08633901363257501
CXCL10	-0.000162483392213611	-0.056907647101777564
GM14335	-0.0001625231218395313	-0.0893186694685314
TMEM237	-0.00016254754052946483	-0.05580476125871414
CDKN2AIP	-0.0001625846188891531	-0.04602481300833211
PROM1	-0.0001625888071056106	-0.10894573586033685
GM16044	-0.00016260313458155883	-0.09278445481784581
GM18014	-0.00016266707299315936	-0.09537231271294028
TRAV13-2	-0.00016276976496422312	-0.04702185562082961
SCO1	-0.00016277240288421966	-0.09680349308354308
WBSCR27	-0.00016277836394982894	-0.01976624170795338
HABP4	-0.00016279036101821194	-0.10517015413974595
ZFP280C	-0.00016281667764393997	-0.00752545382900649
RASAL1	-0.00016283967279487015	-0.10605257336326257
ERC1	-0.00016287345688189358	-0.06992576206464948
HIST2H2BE	-0.0001628910514593438	-0.106107159241969
GCSH	-0.00016289235219484117	-0.07946641505869406
STAB2	-0.0001630051080684738	-0.07639629420727423
AI413582	-0.00016302854593714124	-0.016977031572523546
MKKS	-0.00016303164199514057	-0.11129966946850578
GM12743	-0.00016307064699807005	-0.08611615135075879
GNAL	-0.0001630876634302575	-0.1035219855615469
C130046K22RIK	-0.0001631313966885178	-0.036678003331871295
3000002C10RIK	-0.00016313197800742847	-0.005257753671587515
GM17586	-0.00016316212985947867	-0.09523569953114769
ARHGAP27OS3	-0.00016316661742999604	-0.02422066896535372
TMEM38A	-0.0001632162388012755	-0.05498856997495849
GM14425	-0.00016329691369515055	-0.089536477583674
GM340	-0.0001633026438599166	-0.10084063916574737
MSANTD2	-0.0001633057997281417	-0.11166115192111303
SPRYD7	-0.00016336765457752495	-0.07914091811047641
GM26772	-0.0001634195403417968	-0.09949601100871192
GM2A	-0.0001634580281175989	-0.1007460651221942
NEURL3	-0.00016347337086067195	-0.11196070831594263
WDR24	-0.00016352002558222455	-0.01923554928480531
NUP133	-0.00016353488892198535	-0.11190312209623732
PEX3	-0.00016356600673430276	-0.11128066386610214
MICU1	-0.00016358121019168146	-0.11122892853006044
4930550C14RIK	-0.0001636388703609351	-0.006190336246397678
GM14693	-0.00016364057413951195	-0.08990303669084143
CDK13	-0.00016364631562769822	-0.04550587695415187
TSPAN32OS	-0.00016365069687822092	-0.03835673371131054
RFTN2	-0.00016366743612082754	-0.1046605753869686
H3F3AOS	-0.00016369076087776222	-0.10514452838756966
KPNA2	-0.00016369352133855777	-0.10959789019208083
BHLHE40	-0.00016372634139306	-0.034198195281755994
GM5483	-0.00016377550765600484	-0.10151454985916897
9330020H09RIK	-0.0001638133172007407	-0.00824007223104252
ICOSL	-0.00016390188783775765	-0.10693125760083572
ZFP189	-0.00016394705637865316	-0.008274943717770267
OSER1	-0.00016397586595968578	-0.11176774277685408
PI4KA	-0.0001639937045640825	-0.1110456013823643
GM26102	-0.00016402862189395968	-0.09842119092878249
WRAP53	-0.00016404090170565197	-0.01664097599057457
GM4246	-0.00016408114031465383	-0.10104088098802344
SKIL	-0.00016409690204980204	-0.09166064713263711
PPEF2	-0.00016419504430231942	-0.1098859316830143
CTDSPL	-0.00016425029483982192	-0.055938821412370415
GM12590	-0.0001642930024728126	-0.0858204904405527
TSSK6	-0.00016429391944841997	-0.037671586735579465
6430562O15RIK	-0.00016436058627632472	-0.00767676098572221
1700047K16RIK	-0.00016437840968827592	-0.0022876370700296083
RNF111	-0.0001645091523074497	-0.10355636853073125
TBCCD1	-0.00016456901659111289	-0.06790862968134925
CLCN1	-0.00016461312218411054	-0.04993920614494775
CMTM4	-0.00016462565200046962	-0.05127052113644448
GM26531	-0.0001646335185539619	-0.09870656758107677
FBXW10	-0.0001646763845542401	-0.07523625836494344
HIST2H2AB	-0.0001646814245493912	-0.10609283830018351
C230035I16RIK	-0.00016472653952428806	-0.0369986070216002
GM16135	-0.0001647460065036778	-0.09310735087817262
2010015M23RIK	-0.00016477304427078545	-0.003521912428661251
GM16077	-0.0001648089581282423	-0.09291699221674887
GM16549	-0.00016482198924139147	-0.09396732373441757
GM14387	-0.00016484354700043181	-0.08934629489125107
RBM5	-0.00016485631116843188	-0.10549430912432323
ESCO1	-0.00016486341777190175	-0.07042438478640009
IRAK2	-0.000164897303383867	-0.10859681404644705
FAM83E	-0.0001648994311176629	-0.07390887442498456
PCTP	-0.00016491923346956594	-0.11150212766498946
MT2	-0.00016497133238311696	-0.1117016685878005
NUBP2	-0.0001650048758464918	-0.11192243601597684
GM20404	-0.00016502425361273224	-0.0957320450273137
4632404H12RIK	-0.00016502653277877694	-0.005429548839239514
FGD1	-0.00016505336162101858	-0.07579697332388366
PARL	-0.00016511103180921353	-0.11162365154211418
GM12363	-0.00016516078929229377	-0.08543393489530399
ITGA2B	-0.00016519903336666126	-0.1087400309813838
VWF	-0.0001652173287623486	-0.020354677175220104
GM13205	-0.00016522394218207873	-0.08699680526366588
GSTA4	-0.00016523908876946874	-0.1046017905521181
GM27203	-0.00016524315890152058	-0.10026324353768784
ENDOG	-0.0001652757840458636	-0.06905799672014704
ZFP867	-0.0001653198002975985	-0.0013601267855009036
CTH	-0.0001653323399627176	-0.056002293863603336
ZFP873	-0.0001653874034353236	-0.001259802242870811
ZFP712	-0.00016540310612992698	-0.0026251423995566903
SLC2A9	-0.00016544136948039407	-0.08918624075493797
TPRN	-0.00016544693622155062	-0.0488486900364401
SETD1B	-0.00016545298796853214	-0.09436803222953738
RECK	-0.00016549767308171937	-0.10506752326997049
SYNE1	-0.00016552138667745334	-0.07163560248502987
NAA38	-0.0001655326166304964	-0.11183955061638062
RPL7A-PS9	-0.00016553816136883844	-0.10117267628335358
GM13354	-0.00016556261173675794	-0.08735350013082072
PIP4K2C	-0.00016563928414657894	-0.1108721914114924
RPS6KB1	-0.00016571446555645354	-0.09986160705854918
CMIP	-0.00016572175052926438	-0.05113417145058766
GM11692	-0.00016580239267318392	-0.08374552542406966
FGFBP3	-0.000165806722008047	-0.07591580491164832
CPNE8	-0.00016585337523347617	-0.05404422044422172
GM3695	-0.0001658616911603756	-0.10092329610956263
FAM13B	-0.00016588139821857912	-0.07240674970601496
KATNBL1	-0.00016592337513199782	-0.10906330032848338
TREML1	-0.0001659534594414116	-0.04355784773636928
GM12070	-0.00016596976212827252	-0.08463968255544488
HERC2	-0.00016597015888460844	-0.105586778103964
TNFRSF10B	-0.0001660005515981983	-0.05248288016957947
ZBED3	-0.0001660399820091873	-0.013063293310603075
MRC1	-0.00016606531350576954	-0.11150771388483349
ZFP180	-0.00016608211418417786	-0.00836024827676507
ABHD1	-0.00016612861903711197	-0.011554761596839172
NDC1	-0.00016616193769770812	-0.11190817676054343
CCBL1	-0.00016617635635363494	-0.04036859357550002
DDX50	-0.0001661812880955069	-0.0604184337322658
GM6136	-0.00016618898623201912	-0.10182660117509423
LRP8OS1	-0.00016619883748190942	-0.11019668139997729
PCID2	-0.00016623793625860354	-0.11153561945402346
MED15	-0.00016625710371815646	-0.11097415828457796
FBXL8	-0.00016625987789679276	-0.07479068529849048
RPP30	-0.00016628579580669892	-0.10100529725357466
MED11	-0.00016630525310208115	-0.11096299401251924
GM5141	-0.00016630738224813576	-0.10138962401233237
GM17146	-0.000166322661657655	-0.09471043803529133
A730015C16RIK	-0.00016635157259843098	-0.009875492251756976
GM24909	-0.00016638952424578453	-0.09794116392184526
APTX	-0.00016639745793795328	-0.02326791187787902
4930566F21RIK	-0.00016644517584036496	-0.006298177598211663
TUBB1	-0.00016645612694193298	-0.03543073204584568
TEFM	-0.00016646529667459364	-0.06540869249538728
RPS12-PS26	-0.0001664863635674715	-0.10077244353907266
CSTF3	-0.00016654691327489543	-0.05573100685066981
TMEM40	-0.000166594424515577	-0.0548567255434147
INPP5E	-0.00016660936120973383	-0.1084071509335452
ZFP420	-0.00016661597537517722	-0.006036777892258871
MEF2B	-0.00016663702707467217	-0.11102191074260831
LINS	-0.00016664858822784993	-0.10999725159672624
GM16236	-0.00016665127671052835	-0.09347926602868478
GM15820	-0.00016669282798752888	-0.09202405148267623
TIGD3	-0.00016669743514432044	-0.061814344922374254
LTA	-0.0001667148344224773	-0.1103741960098586
TSC22D2	-0.00016672568596194697	-0.03931537749327807
4732414G09RIK	-0.00016679703299110344	-0.005463387970712788
APCDD1	-0.0001668496227710119	-0.02249293713990721
PEPD	-0.0001668646638974623	-0.11132060632719976
GPN2	-0.00016689314751830553	-0.10401128417955857
GM10330	-0.00016689617800081394	-0.08166317837528336
LAT2	-0.00016691056383198705	-0.10977134674620537
VRK1	-0.00016695926118135633	-0.02086114536115724
DALRD3	-0.0001670105566516313	-0.05869088354953356
PSTPIP2	-0.0001670176485282131	-0.1081853499528801
LIN7B	-0.0001670194339484199	-0.10998675511482425
GM11706	-0.00016708744030112025	-0.08378909988323072
SGSH	-0.00016715406451793587	-0.09348755980194545
GM27542	-0.0001671559069872165	-0.10048537035375538
PEX2	-0.0001671597440643271	-0.11128491619806324
3110083C13RIK	-0.0001672455211741787	-0.005363608129077678
ABCB1A	-0.00016724610019235234	-0.011042111154827117
HSPE1-PS2	-0.0001672629074200568	-0.10676111376491754
GM15879	-0.00016729319758817117	-0.09222840674751975
DNAJC16	-0.00016731303434158973	-0.06308395155156746
CCL5	-0.00016732526651180106	-0.04216778088389679
ZBP1	-0.00016734037187301462	-0.01295382306554338
GM13358	-0.00016737929149269155	-0.087382376840275
GM20667	-0.00016738210681158068	-0.096214397801553
