id,cas_num,ctrl_ids,dose,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,smiles,timepoint,tissue,vehicle,version
drug:DM3676,,GSM1452555|GSM1452566|GSM1452610|GSM1452643|GSM1452663|GSM1452678|GSM1452726|GSM1452749|GSM1452776|GSM1452808|GSM1452820|GSM1452856|GSM1452865|GSM1452888|GSM1452916|GSM1452920|GSM1452940|GSM1452954|GSM1452972|GSM1452987|GSM1452999|GSM1453011|GSM1453033|GSM1453044|GSM1453059|GSM1453084|GSM1453088|GSM1453115|GSM1453150|GSM1453181|GSM1453186|GSM1453195|GSM1453238|GSM1453258|GSM1453279|GSM1453288|GSM1453293|GSM1453313|GSM1453318|GSM1453322,650 uM,Paraquat Dichloride,,GSE59927,rat,GSM1452848|GSM1453041|GSM1453096,GPL5426,[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2,0.67 d,Primary rat hepatocytes,DMSO,1.2
drug:DM3329,302-01-2,GSM1456796|GSM1457568|GSM1457768|GSM1457961|GSM1457964|GSM1458885|GSM1459040|GSM1459753|GSM1460129|GSM1460149|GSM1460674|GSM1460800|GSM1460894|GSM1461549,45 mg/kg,Hydrazine,,GSE59927,rat,GSM1459197|GSM1459755|GSM1459756,GPL5425,NN,3 d,Liver,Water,1.2
drug:DM3429,50-24-8,GSM1457247|GSM1457567|GSM1457767|GSM1458130|GSM1458884|GSM1458999|GSM1460128|GSM1460148|GSM1460184|GSM1460621|GSM1460703|GSM1460799|GSM1460893|GSM1461528|GSM1461540,184 mg/kg,Prednisolone,DB00860,GSE59927,rat,GSM1459683|GSM1459684|GSM1459685,GPL5425,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,1 d,Liver,Water,1.2
drug:DM3428,50-24-8,GSM1456878|GSM1457566|GSM1457802|GSM1458574|GSM1458851|GSM1460130|GSM1460150|GSM1460185|GSM1460266|GSM1460307|GSM1460334|GSM1460483|GSM1460675|GSM1460811|GSM1461541,184 mg/kg,Prednisolone,DB00860,GSE59927,rat,GSM1459560|GSM1459561|GSM1459694,GPL5425,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,5 d,Liver,Water,1.2
drug:DM632,6000-74-4,GSM1450979|GSM1451001|GSM1451040|GSM1451079|GSM1451132|GSM1451585|GSM1451630|GSM1451645|GSM1451699|GSM1451805|GSM1451925|GSM1451929|GSM1452135|GSM1452195,56 mg/kg,Hydrocortisone,DB00741,GSE59927,rat,GSM1451862|GSM1451883|GSM1451909,GPL5426,[Na+].[Na+].CC12CCC(=O)C=C1CCC3C4CC[C@](O)(C(=O)CO[P]([O-])([O-])=O)C4(C)CC(O)C23,5 d,Heart,Corn Oil,1.2
drug:DM633,103890-78-4,GSM1450543|GSM1450597|GSM1450747|GSM1451012|GSM1451037,1 mg/kg,Lacidipine,DB09236,GSE59927,rat,GSM1450639|GSM1450862,GPL5425,CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C,0.25 d,Heart,Corn Oil,1.2
drug:DM630,6000-74-4,GSM1450564|GSM1450658|GSM1451013|GSM1451038|GSM1451583|GSM1451642|GSM1451670|GSM1451804|GSM1451978|GSM1452012|GSM1452133|GSM1452214,56 mg/kg,Hydrocortisone,DB00741,GSE59927,rat,GSM1451859|GSM1451860|GSM1451907,GPL5425,[Na+].[Na+].CC12CCC(=O)C=C1CCC3C4CC[C@](O)(C(=O)CO[P]([O-])([O-])=O)C4(C)CC(O)C23,1 d,Heart,Corn Oil,1.2
drug:DM631,6000-74-4,GSM1450563|GSM1450565|GSM1450659|GSM1451000|GSM1451014|GSM1451039|GSM1451584|GSM1451643|GSM1451671|GSM1451774|GSM1451979|GSM1452013|GSM1452134|GSM1452215|GSM1452237,56 mg/kg,Hydrocortisone,DB00741,GSE59927,rat,GSM1451861|GSM1451882|GSM1451908,GPL5425,[Na+].[Na+].CC12CCC(=O)C=C1CCC3C4CC[C@](O)(C(=O)CO[P]([O-])([O-])=O)C4(C)CC(O)C23,3 d,Heart,Corn Oil,1.2
drug:DM636,103890-78-4,GSM1450563|GSM1450565|GSM1450659|GSM1451000|GSM1451014|GSM1451039|GSM1451584|GSM1451643|GSM1451671|GSM1451774|GSM1451979|GSM1452013|GSM1452134|GSM1452215|GSM1452237,14 mg/kg,Lacidipine,DB09236,GSE59927,rat,GSM1450546|GSM1450547|GSM1450743,GPL5425,CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C,3 d,Heart,Corn Oil,1.2
drug:DM637,24219-97-4,GSM1450564|GSM1450658|GSM1451013|GSM1451038|GSM1451583|GSM1451642|GSM1451670|GSM1451804|GSM1451978|GSM1452012|GSM1452133|GSM1452214,116 mg/kg,Mianserin,DB06148,GSE59927,rat,GSM1451184|GSM1451204|GSM1451244,GPL5425,[H+].[Cl-].CN1CCN2C(C1)c3ccccc3Cc4ccccc24,1 d,Heart,Corn Oil,1.2
drug:DM634,103890-78-4,GSM1450564|GSM1450658|GSM1451013|GSM1451038|GSM1451583|GSM1451642|GSM1451670|GSM1451804|GSM1451978|GSM1452012|GSM1452133|GSM1452214,1 mg/kg,Lacidipine,DB09236,GSE59927,rat,GSM1450640|GSM1450863,GPL5425,CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C,1 d,Heart,Corn Oil,1.2
drug:DM635,103890-78-4,GSM1450564|GSM1450658|GSM1451013|GSM1451038|GSM1451583|GSM1451642|GSM1451670|GSM1451804|GSM1451978|GSM1452012|GSM1452133|GSM1452214,14 mg/kg,Lacidipine,DB09236,GSE59927,rat,GSM1450544|GSM1450545,GPL5425,CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C,1 d,Heart,Corn Oil,1.2
drug:DM184,20830-81-3,GSM1449208|GSM1449512|GSM1449651|GSM1449826|GSM1449882|GSM1450020,3.25 mg/kg,Daunorubicin,DB00694,GSE59927,rat,GSM1449903|GSM1449906|GSM1450012,GPL5425,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O,0.25 d,Bone marrow,Saline,1.2
drug:DM185,25316-40-9,GSM1449208|GSM1449512|GSM1449651|GSM1449826|GSM1449882|GSM1450020,0.65 mg/kg,Doxorubicin,DB00997,GSE59927,rat,GSM1449270|GSM1449271|GSM1449281,GPL5425,[Cl-].COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO.[H+],0.25 d,Bone marrow,Saline,1.2
drug:DM186,25316-40-9,GSM1449220|GSM1449612|GSM1449842|GSM1449883|GSM1449983|GSM1450021|GSM1450154|GSM1450159,0.65 mg/kg,Doxorubicin,DB00997,GSE59927,rat,GSM1449282|GSM1449283,GPL5425,[Cl-].COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO.[H+],1 d,Bone marrow,Saline,1.2
drug:DM187,25316-40-9,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,0.65 mg/kg,Doxorubicin,DB00997,GSE59927,rat,GSM1449285|GSM1449286|GSM1449287,GPL5425,[Cl-].COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO.[H+],3 d,Bone marrow,Saline,1.2
drug:DM180,50-76-0,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,0.06 mg/kg,DActinomycin,DB00970,GSE59927,rat,GSM1449881|GSM1450027|GSM1450072,GPL5425,CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(=C(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)C4=Nc23)N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O,3 d,Bone marrow,Saline,1.2
drug:DM181,50-76-0,GSM1449253|GSM1449600,0.06 mg/kg,DActinomycin,DB00970,GSE59927,rat,GSM1449904|GSM1449905,GPL5425,CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(=C(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)C4=Nc23)N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O,5 d,Bone marrow,Saline,1.2
drug:DM182,20830-81-3,GSM1449220|GSM1449612|GSM1449842|GSM1449883|GSM1449983|GSM1450021|GSM1450154|GSM1450159,3.25 mg/kg,Daunorubicin,DB00694,GSE59927,rat,GSM1449848|GSM1449849|GSM1450013,GPL5425,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O,1 d,Bone marrow,Saline,1.2
drug:DM183,20830-81-3,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,3.25 mg/kg,Daunorubicin,DB00694,GSE59927,rat,GSM1449850|GSM1450022,GPL5425,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O,3 d,Bone marrow,Saline,1.2
drug:DM1966,427-51-0,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,2500 mg/kg,Cyproterone Acetate,DB04839,GSE59927,rat,GSM1459306|GSM1459307|GSM1459653,GPL5425,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,5 d,Liver,CMC,1.2
drug:DM1967,17230-88-5,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,2000 mg/kg,Danazol,DB01406,GSE59927,rat,GSM1459552|GSM1459652|GSM1459775,GPL5425,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,5 d,Liver,CMC,1.2
drug:DM1964,427-51-0,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,2500 mg/kg,Cyproterone Acetate,DB04839,GSE59927,rat,GSM1459276|GSM1459278|GSM1459772,GPL5425,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,3 d,Liver,CMC,1.2
drug:DM1965,427-51-0,GSM1459419|GSM1461305|GSM1461316,2500 mg/kg,Cyproterone Acetate,DB04839,GSE59927,rat,GSM1459305|GSM1459415|GSM1459639,GPL5425,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,0.25 d,Liver,CMC,1.2
drug:DM1962,456-59-7,GSM1459346|GSM1459923|GSM1459947|GSM1460001|GSM1460040|GSM1460107|GSM1460116|GSM1460424|GSM1460493|GSM1460507|GSM1460568|GSM1460825|GSM1461250|GSM1461253|GSM1461254|GSM1461324|GSM1461362|GSM1461380|GSM1461390|GSM1461661|GSM1461684,1500 mg/kg,Cyclandelate,DB04838,GSE59927,rat,GSM1460203|GSM1460285|GSM1460446,GPL5425,CC1CC(CC(C)(C)C1)OC(=O)C(O)c2ccccc2,1 d,Liver,CMC,1.2
drug:DM1963,427-51-0,GSM1459346|GSM1459923|GSM1459947|GSM1460001|GSM1460040|GSM1460107|GSM1460116|GSM1460424|GSM1460493|GSM1460507|GSM1460568|GSM1460825|GSM1461250|GSM1461253|GSM1461254|GSM1461324|GSM1461362|GSM1461380|GSM1461390|GSM1461661|GSM1461684,2500 mg/kg,Cyproterone Acetate,DB04839,GSE59927,rat,GSM1459274|GSM1459275|GSM1459533,GPL5425,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,1 d,Liver,CMC,1.2
drug:DM1960,53-06-5,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,206 mg/kg,Cortisone,,GSE59927,rat,GSM1460649|GSM1460710|GSM1460747,GPL5425,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,3 d,Liver,CMC,1.2
drug:DM1961,53-06-5,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,206 mg/kg,Cortisone,,GSE59927,rat,GSM1460650|GSM1460711|GSM1460748,GPL5425,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,5 d,Liver,CMC,1.2
drug:DM3865,41575-94-4,GSM1461754|GSM1462176|GSM1462306|GSM1462307|GSM1462308,14 mg/kg,Carboplatin,DB00958,GSE59927,rat,GSM1461792|GSM1461793|GSM1462161,GPL5425,N|[Pt++]|1(|N)|OC(=O)C2(CCC2)C(O|1)=O,3 d,Spleen,Saline,1.2
drug:DM3864,59277-89-3,GSM1461919|GSM1462054|GSM1462177,980 mg/kg,Acyclovir,,GSE59927,rat,GSM1462084|GSM1462090|GSM1462091,GPL5425,NC1=NC(=O)c2ncn(COCCO)c2N1,5 d,Spleen,Saline,1.2
drug:DM3867,41575-94-4,GSM1461753|GSM1462202,14 mg/kg,Carboplatin,DB00958,GSE59927,rat,GSM1462158|GSM1462159|GSM1462160,GPL5425,N|[Pt++]|1(|N)|OC(=O)C2(CCC2)C(O|1)=O,1 d,Spleen,Saline,1.2
drug:DM3866,41575-94-4,GSM1461919|GSM1462054|GSM1462177,14 mg/kg,Carboplatin,DB00958,GSE59927,rat,GSM1461794|GSM1461795|GSM1461796,GPL5425,N|[Pt++]|1(|N)|OC(=O)C2(CCC2)C(O|1)=O,5 d,Spleen,Saline,1.2
drug:DM3861,59277-89-3,GSM1461754|GSM1462176|GSM1462306|GSM1462307|GSM1462308,330 mg/kg,Acyclovir,,GSE59927,rat,GSM1462078|GSM1462208|GSM1462222,GPL5425,NC1=NC(=O)c2ncn(COCCO)c2N1,3 d,Spleen,Saline,1.2
drug:DM3860,59277-89-3,GSM1461753|GSM1462202,330 mg/kg,Acyclovir,,GSE59927,rat,GSM1462075|GSM1462076|GSM1462077,GPL5425,NC1=NC(=O)c2ncn(COCCO)c2N1,1 d,Spleen,Saline,1.2
drug:DM1968,17230-88-5,GSM1459346|GSM1459923|GSM1459947|GSM1460001|GSM1460040|GSM1460107|GSM1460116|GSM1460424|GSM1460493|GSM1460507|GSM1460568|GSM1460825|GSM1461250|GSM1461253|GSM1461254|GSM1461324|GSM1461362|GSM1461380|GSM1461390|GSM1461661|GSM1461684,2000 mg/kg,Danazol,DB01406,GSE59927,rat,GSM1459646|GSM1459647|GSM1459648,GPL5425,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,1 d,Liver,CMC,1.2
drug:DM1969,17230-88-5,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,2000 mg/kg,Danazol,DB01406,GSE59927,rat,GSM1459649|GSM1459650|GSM1459651,GPL5425,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,3 d,Liver,CMC,1.2
drug:DM3058,127-07-1,GSM1457425|GSM1457439|GSM1457553|GSM1458511|GSM1458847,400 mg/kg,Hydroxyurea,DB01005,GSE59927,rat,GSM1456952|GSM1456953|GSM1457013,GPL5425,NC(=O)NO,0.25 d,Liver,Saline,1.2
drug:DM3423,50-06-6,GSM1456796|GSM1457568|GSM1457768|GSM1457961|GSM1457964|GSM1458885|GSM1459040|GSM1459753|GSM1460129|GSM1460149|GSM1460674|GSM1460800|GSM1460894|GSM1461549,80 mg/kg,Phenobarbital,DB01174,GSE59927,rat,GSM1461142|GSM1461268|GSM1461283,GPL5425,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,3 d,Liver,Water,1.2
drug:DM528,106266-06-2,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,22 mg/kg,Risperidone,DB00734,GSE59927,rat,GSM1451346|GSM1451358|GSM1451476,GPL5425,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,1 d,Heart,CMC,1.2
drug:DM529,106266-06-2,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,22 mg/kg,Risperidone,DB00734,GSE59927,rat,GSM1451351|GSM1451360|GSM1451478,GPL5425,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,5 d,Heart,CMC,1.2
drug:DM526,53123-88-9,GSM1450722|GSM1450951|GSM1450952|GSM1451150|GSM1451169|GSM1451173|GSM1451375|GSM1451423|GSM1451740|GSM1451811|GSM1452338|GSM1452353,60 mg/kg,Rapamycin,,GSE59927,rat,GSM1451614|GSM1451628|GSM1451668,GPL5425,,3 d,Heart,CMC,1.2
drug:DM527,53123-88-9,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,60 mg/kg,Rapamycin,,GSE59927,rat,GSM1451615|GSM1451629|GSM1451669,GPL5425,,5 d,Heart,CMC,1.2
drug:DM524,66357-59-3,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,1500 mg/kg,Ranitidine,DB00863,GSE59927,rat,GSM1450960|GSM1450980|GSM1451426,GPL5425,[H+].[Cl-].CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,1 d,Heart,CMC,1.2
drug:DM525,53123-88-9,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,60 mg/kg,Rapamycin,,GSE59927,rat,GSM1451613|GSM1451627|GSM1451667,GPL5425,,1 d,Heart,CMC,1.2
drug:DM522,66357-59-3,GSM1450722|GSM1450951|GSM1450952|GSM1451150|GSM1451169|GSM1451173|GSM1451375|GSM1451423|GSM1451740|GSM1451811|GSM1452338|GSM1452353,1500 mg/kg,Ranitidine,DB00863,GSE59927,rat,GSM1450926|GSM1450981|GSM1451442,GPL5425,[H+].[Cl-].CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,3 d,Heart,CMC,1.2
drug:DM523,66357-59-3,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,1500 mg/kg,Ranitidine,DB00863,GSE59927,rat,GSM1450927|GSM1450961|GSM1450982,GPL5425,[H+].[Cl-].CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,5 d,Heart,CMC,1.2
drug:DM520,84-02-6,GSM1450722|GSM1450951|GSM1450952|GSM1451150|GSM1451169|GSM1451173|GSM1451375|GSM1451423|GSM1451740|GSM1451811|GSM1452338|GSM1452353,85 mg/kg,Prochlorperazine,DB00433,GSE59927,rat,GSM1450973|GSM1451050|GSM1451224,GPL5425,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1.OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O,3 d,Heart,CMC,1.2
drug:DM521,84-02-6,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,85 mg/kg,Prochlorperazine,DB00433,GSE59927,rat,GSM1450974|GSM1451042|GSM1451051,GPL5425,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1.OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O,5 d,Heart,CMC,1.2
drug:DM456,52468-60-7,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,126 mg/kg,Flunarizine,DB04841,GSE59927,rat,GSM1451111|GSM1451126|GSM1451167,GPL5425,[H+].[H+].[Cl-].[Cl-].Fc1ccc(cc1)C(N2CCN(CC2)C\C=C\c3ccccc3)c4ccc(F)cc4,5 d,Heart,CMC,1.2
drug:DM457,59333-67-4,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,52 mg/kg,Fluoxetine,DB00472,GSE59927,rat,GSM1451687|GSM1451716|GSM1451754,GPL5425,[H+].[Cl-].CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,1 d,Heart,CMC,1.2
drug:DM986,89-82-7,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,200 mg/kg,(+)-Pulegone,,GSE59927,rat,GSM1456157|GSM1456178|GSM1456220,GPL5425,C[C@@H]1CCC(=C(C)C)C(=O)C1,1 d,Kidney,CMC,1.2
drug:DM987,89-82-7,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,200 mg/kg,(+)-Pulegone,,GSE59927,rat,GSM1456158|GSM1456179|GSM1456221,GPL5425,C[C@@H]1CCC(=C(C)C)C(=O)C1,3 d,Kidney,CMC,1.2
drug:DM980,81098-60-4,GSM1453340|GSM1453350|GSM1453351,250 mg/kg,Cisapride,DB00604,GSE59927,rat,GSM1453333|GSM1453334,GPL5425,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,5 d,Intestine,Corn Oil,1.2
drug:DM981,81098-60-4,GSM1453341|GSM1453342|GSM1453343,250 mg/kg,Cisapride,DB00604,GSE59927,rat,GSM1453335|GSM1453336|GSM1453337,GPL5425,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,0.25 d,Intestine,Corn Oil,1.2
drug:DM450,3717-88-2,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,1255 mg/kg,Flavoxate,DB01148,GSE59927,rat,GSM1451143|GSM1451195,GPL5425,[H+].[Cl-].CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,1 d,Heart,CMC,1.2
drug:DM983,99614-02-5,GSM1453402|GSM1453406|GSM1453410,84 mg/kg,Ondansetron,DB00904,GSE59927,rat,GSM1453391|GSM1453392|GSM1453393,GPL5425,Cn1c2CCC(Cn3ccnc3C)C(=O)c2c4ccccc14,1 d,Intestine,Water,1.2
drug:DM988,89-82-7,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,200 mg/kg,(+)-Pulegone,,GSE59927,rat,GSM1456180|GSM1456222|GSM1456259,GPL5425,C[C@@H]1CCC(=C(C)C)C(=O)C1,5 d,Kidney,CMC,1.2
drug:DM989,90357-06-5,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,1400 mg/kg,(R)-Bicalutamide,,GSE59927,rat,GSM1454355|GSM1454381|GSM1454382,GPL5425,CC(O)(C[S](=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,3 d,Kidney,CMC,1.2
drug:DM458,59333-67-4,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,52 mg/kg,Fluoxetine,DB00472,GSE59927,rat,GSM1451688|GSM1451717|GSM1451755,GPL5425,[H+].[Cl-].CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,5 d,Heart,CMC,1.2
