Geneid	GSM4081445	GSM4081446	GSM4081447	GSM4081448	GSM4081449	GSM4081450	GSM4081451	GSM4081452	GSM4081453	GSM4081442	GSM4081443	GSM4081444
TCF7L1	3	1	3	2	7	12	6	9	7	8	5	8
TGOLN2	2219	2282	2046	2000	2179	3019	2922	2720	2429	3380	2422	2304
RETSAT	3127	3601	3330	2577	2485	3747	3168	2932	2784	2545	2527	2375
ELMOD3	243	276	292	281	313	381	313	297	252	281	266	276
CAPG	6767	7511	7380	6573	7155	9183	9122	8449	8058	7666	7633	7437
SH2D6	3	2	0	1	1	1	1	1	1	0	0	0
PARTICL	29	26	33	26	40	38	43	27	29	26	19	32
MAT2A	3001	2971	3018	3057	3473	3973	3076	3568	3191	3824	3555	3274
GGCX	1722	1808	1686	1675	1730	2302	2479	2281	2090	2052	1972	1916
VAMP8	1554	1946	1664	1296	1346	1977	1986	1665	1437	1458	1476	1539
VAMP5	8	6	7	6	6	3	9	4	4	6	5	4
RNF181	2113	2591	2538	2335	2359	3130	2563	2458	2191	2227	2282	2126
TMEM150A	225	233	248	201	157	278	115	129	112	119	123	115
USP39	3561	4188	3848	3913	4138	5153	4303	4113	4008	3988	3638	3392
C2orf68	855	948	876	724	739	951	845	752	740	703	706	623
SFTPB	3	3	1	3	5	6	0	0	0	4	3	1
GNLY	1	2	2	2	3	1	2	3	0	1	0	0
ATOH8	792	932	873	734	710	1117	368	366	362	329	368	369
MIR6071	0	0	0	0	0	0	0	0	0	0	0	0
LOC284950	5	5	5	6	2	4	2	4	3	3	5	1
ST3GAL5	472	484	477	263	272	451	515	461	375	344	384	322
ST3GAL5-AS1	0	1	2	0	1	3	2	1	0	0	2	0
LOC90784	158	154	146	136	141	236	190	164	170	236	157	158
POLR1A	1823	1889	1879	2082	2284	2795	2240	2105	2035	2332	1824	1814
PTCD3	5381	6366	5457	5634	5660	7477	6332	6257	5929	6023	5668	5423
SNORD94	32	48	38	40	44	47	50	50	33	48	46	37
IMMT	6927	7820	6882	6647	7065	9189	7937	7574	6988	6999	6679	6420
MIR4779	0	0	0	0	0	0	0	0	0	0	0	0
MRPL35	2863	3378	2942	3055	3230	4031	3408	3527	3401	3416	3129	2955
REEP1	169	191	169	177	177	222	271	284	282	224	218	206
KDM3A	922	1039	954	782	855	1285	1438	1197	1098	1194	1009	980
CHMP3	10	18	20	21	13	26	22	23	25	21	13	26
RNF103-CHMP3	4	4	0	7	5	7	2	3	2	0	3	2
RNF103	741	945	775	764	782	1085	957	935	837	946	810	811
RMND5A	2497	2795	2382	2527	2642	3631	3651	3476	3232	3366	2969	2878
CD8A	75	82	68	41	71	80	40	57	44	49	52	39
CD8B	0	0	0	0	0	0	0	1	0	0	0	0
ANAPC1P1	2	3	0	4	31	2	1	2	2	1	0	2
RGPD2	0	0	0	0	0	0	0	0	0	0	0	0
RGPD1	0	0	0	1	0	0	0	0	0	0	0	0
PLGLB2	0	0	0	0	0	0	0	0	0	0	0	0
PLGLB1	0	0	0	0	0	0	0	0	0	0	0	0
LOC285074	69	63	73	81	96	113	77	77	101	81	78	84
MIR4771-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR4771-1	0	0	0	0	0	0	0	0	0	0	0	0
LINC00152	2287	2600	2315	2449	2902	3299	2354	2317	2285	2193	2130	2113
MIR4435-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR4435-2	0	0	0	0	0	0	0	0	0	0	0	0
KRCC1	548	681	641	586	631	940	841	803	734	663	689	662
SMYD1	0	0	0	0	0	1	0	0	0	0	0	0
MIR4780	0	0	0	0	0	0	0	0	0	0	0	0
FABP1	0	0	0	0	0	0	0	0	0	0	0	0
THNSL2	0	0	0	1	0	0	0	0	0	0	0	0
FOXI3	0	0	0	0	0	0	0	0	0	0	0	0
TEX37	0	0	1	1	0	0	0	0	1	1	0	0
LOC101928371	0	2	1	1	4	3	1	1	3	3	2	1
EIF2AK3	1222	1290	1162	1106	1147	1625	1372	1213	1243	1167	1077	1095
RPIA	676	785	700	820	883	1064	986	936	773	845	806	777
ANKRD36BP2	5	6	7	0	9	15	1	16	7	6	11	7
MIR4436A	0	0	0	0	0	0	0	0	0	0	0	0
LOC654342	169	222	178	165	196	295	198	227	240	186	172	123
GGT8P	8	10	7	6	12	13	5	20	12	10	10	5
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0
FAM95A	0	0	0	0	0	0	1	0	0	0	0	0
ANKRD20A8P	0	0	0	0	0	2	0	0	0	1	0	0
LOC442028	0	0	0	1	1	2	0	1	0	0	0	0
TEKT4	0	0	0	0	1	0	0	0	0	0	0	0
MAL	2	2	0	1	0	2	0	0	0	0	0	0
MRPS5	2225	2415	2231	2190	2426	3009	2478	2377	2346	2240	2116	1921
ZNF514	357	336	321	318	333	453	422	370	371	374	301	312
ZNF2	284	347	285	289	277	363	312	309	285	302	288	261
PROM2	7	12	11	35	60	34	18	9	21	28	21	15
KCNIP3	404	414	426	289	334	443	359	370	362	295	249	246
FAHD2A	387	487	456	354	379	512	417	412	403	369	334	285
TRIM43B	0	0	0	2	0	0	0	0	0	0	0	0
TRIM43	0	0	0	2	1	0	0	0	0	0	0	0
LINC00342	27	35	29	23	17	22	22	20	17	36	24	20
ANKRD36C	258	254	267	277	271	341	405	320	323	358	313	272
FAHD2CP	5	17	10	6	7	15	20	10	11	7	9	7
GPAT2	159	162	158	150	202	214	210	179	164	172	121	164
ADRA2B	0	0	0	1	0	0	0	0	0	1	0	0
ASTL	0	0	0	0	1	0	0	0	0	0	0	0
DUSP2	16	18	22	20	23	21	23	14	17	29	25	22
STARD7	7074	7942	7276	7415	7361	9929	8795	8323	8039	8230	7417	7320
STARD7-AS1	72	101	74	88	93	117	87	75	82	76	76	90
TMEM127	1123	1291	1115	1064	1188	1545	1393	1274	1150	1338	1150	1079
CIAO1	3550	3859	3668	3407	3435	4819	3849	3695	3526	3417	3281	3185
SNRNP200	5213	5844	5429	5500	5917	7942	7429	6829	6214	7331	6072	5871
ITPRIPL1	0	0	0	2	0	0	0	0	0	0	0	0
NCAPH	2104	2404	2075	2029	2313	2766	3558	3303	3188	3054	2896	2786
NEURL3	0	0	1	1	9	1	4	2	0	2	7	2
ARID5A	123	95	119	120	152	161	151	148	124	137	120	97
KANSL3	2085	2363	2059	1946	2127	2751	2678	2468	2324	2308	2278	2184
FER1L5	12	8	13	21	24	19	16	10	8	20	8	14
LMAN2L	1492	1685	1651	1441	1665	1938	1846	1804	1632	1735	1565	1525
CNNM4	335	331	273	313	406	464	525	419	430	450	368	377
MIR3127	0	1	0	0	0	0	0	0	0	0	0	0
CNNM3	680	720	734	691	792	911	900	874	824	869	756	751
ANKRD23	30	26	25	30	31	38	37	36	27	37	29	36
ANKRD39	302	313	269	339	352	369	363	337	367	329	293	254
SEMA4C	598	641	658	631	692	755	755	742	662	660	651	679
FAM178B	0	0	0	1	1	0	1	0	0	0	0	0
LOC101927053	0	0	0	0	2	1	0	0	0	0	0	0
FAHD2B	241	297	176	249	157	245	199	191	154	153	170	161
ANKRD36	184	192	162	134	189	220	224	195	164	209	223	182
LOC100506076	0	0	0	1	0	0	0	1	1	2	0	0
LOC100506123	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD36B	88	89	89	67	73	133	101	89	123	127	61	94
COX5B	3160	3581	3423	3065	3219	4022	3527	3264	3095	3016	2933	2872
ACTR1B	2310	2528	2358	2062	2045	2828	2508	2315	2078	2026	1923	1943
LINC01125	10	21	12	20	17	19	28	13	15	18	13	9
ZAP70	1	0	0	2	0	0	2	1	0	3	1	0
TMEM131	1001	1098	981	1022	1126	1523	1237	1152	1048	1638	1143	1068
VWA3B	0	2	0	1	2	0	1	1	2	2	0	1
CNGA3	0	0	0	0	0	0	1	0	0	0	0	0
INPP4A	897	974	874	973	953	1232	1171	1075	1105	1129	1016	965
COA5	422	500	472	331	318	568	530	477	447	428	426	382
UNC50	929	1152	962	873	794	1220	1042	954	962	923	878	811
MGAT4A	487	531	479	490	400	638	457	455	439	439	337	401
LOC101927070	0	0	0	0	0	0	0	0	0	0	1	0
KIAA1211L	54	46	45	30	21	45	8	10	6	9	3	9
TSGA10	158	142	148	125	152	195	149	148	125	138	121	113
C2orf15	48	67	44	39	32	84	41	51	38	33	40	48
LIPT1	217	256	229	236	236	314	217	215	233	197	180	185
MITD1	675	827	716	687	771	967	854	847	776	805	711	699
MRPL30	2383	2784	2508	2256	2333	3253	2579	2589	2301	2309	2192	2128
LYG2	1	0	1	0	2	1	1	1	1	0	1	2
LYG1	4	5	2	8	10	4	13	5	4	3	4	7
TXNDC9	3151	3778	3371	3239	3424	4672	3562	3613	3447	3333	3160	3023
EIF5B	1537	1861	1542	1442	1633	2272	2065	1871	1601	2312	1806	1645
REV1	1040	1180	994	962	1019	1315	1307	1161	1142	1180	1116	1069
AFF3	43	50	49	44	60	61	178	159	140	157	148	125
LINC01104	0	0	0	2	0	1	1	0	0	3	1	1
LONRF2	18	19	12	24	30	38	97	79	86	72	63	80
CHST10	810	946	884	784	765	1128	873	902	861	833	765	690
NMS	0	0	0	0	0	0	0	0	1	0	0	0
PDCL3	791	936	818	810	900	1236	873	871	822	765	786	728
NPAS2	202	226	201	148	171	254	251	229	225	231	207	225
LOC101927142	1	2	0	4	2	6	6	2	5	1	0	6
RPL31	9952	11358	10683	10423	11614	13986	11834	11437	10357	10485	8407	9647
TBC1D8	1546	1679	1535	1103	1176	1815	1649	1436	1353	1275	1324	1165
CNOT11	1643	1805	1681	1466	1680	2206	2109	1858	1676	1914	1752	1690
SNORD89	3	11	7	6	7	10	10	5	5	8	14	7
RNF149	2564	2930	2635	2534	2694	3837	2863	2911	2549	2549	2438	2439
MIR5696	0	0	0	0	0	0	0	0	0	0	0	0
CREG2	1	4	2	7	3	7	9	5	9	8	9	8
RFX8	0	0	0	1	1	0	0	0	0	0	0	0
MAP4K4	5134	5806	4960	4255	4642	6897	7330	6503	5957	6189	5803	5580
LINC01127	0	0	0	0	0	2	0	0	0	0	0	0
IL1R2	7	6	5	4	7	6	2	5	4	2	4	5
IL1R1	645	791	763	523	489	884	791	710	614	688	694	640
IL1RL2	13	6	10	10	10	12	5	16	6	13	9	2
IL1RL1	1	0	0	7	4	1	0	0	0	1	1	0
IL18R1	6	10	5	4	1	6	3	5	8	2	6	4
IL18RAP	2	0	0	0	0	0	0	1	0	0	1	0
MIR4772	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A4	0	0	0	1	2	0	1	0	0	0	0	0
SLC9A2	57	39	62	38	40	54	48	55	49	40	45	48
MFSD9	299	327	292	295	281	401	395	352	342	355	286	304
TMEM182	186	218	216	244	246	286	263	280	248	265	247	247
LOC100287010	0	0	0	0	0	0	0	0	0	0	0	0
LINC01102	0	0	0	0	0	0	0	0	0	0	0	0
LINC01103	0	0	0	0	0	0	0	0	0	0	0	0
LINC01114	0	0	0	0	0	0	0	0	0	0	0	0
LINC01158	0	0	0	0	0	0	0	0	0	0	0	0
POU3F3	0	0	0	0	0	0	0	0	0	0	1	0
LINC01159	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724691	0	0	0	1	0	1	1	1	0	0	0	0
MRPS9	1410	1718	1438	1480	1440	1979	1590	1476	1537	1399	1373	1321
UTAT33	1	2	1	0	0	1	1	3	1	1	0	2
GPR45	0	1	0	0	0	2	0	1	0	1	1	0
TGFBRAP1	2248	2405	2220	2096	2150	2767	2697	2512	2415	2554	2146	2171
C2orf49	868	999	929	862	878	1237	1166	1102	1113	1100	969	959
FHL2	2608	2956	2731	3050	3319	3689	3584	3476	3410	3307	3018	2901
LOC285000	0	0	0	0	0	0	0	0	0	0	0	0
NCK2	836	961	895	941	1021	1191	1090	1085	1065	1016	974	958
C2orf40	0	0	0	0	0	0	0	0	0	0	0	0
UXS1	1637	1847	1395	1264	1384	2044	1882	1676	1542	1540	1629	1584
PLGLA	0	2	0	0	3	0	0	0	0	1	0	1
RGPD3	7	6	6	8	2	8	4	6	5	4	12	9
ST6GAL2	0	0	0	0	0	1	1	0	0	0	0	0
MIR548AU	0	0	0	0	0	0	0	0	0	0	0	0
GACAT1	0	0	0	0	0	0	0	0	0	0	0	0
RGPD4-AS1	0	0	0	0	0	0	0	0	0	0	0	0
RGPD4	4	6	51	6	5	6	18	3	2	3	8	5
SLC5A7	0	0	1	0	0	0	1	0	0	0	1	0
LINC01594	2	0	5	1	0	3	2	2	0	0	1	2
SULT1C3	0	0	0	0	0	0	0	0	1	1	1	0
SULT1C2	246	258	256	184	209	328	357	277	265	299	289	294
SULT1C2P1	0	0	0	0	1	2	0	0	0	0	0	0
SULT1C4	0	0	0	0	1	0	0	0	0	0	0	0
GCC2	2023	2350	1966	1728	1668	2713	2483	2210	2074	2087	2056	1973
LIMS1	2409	2614	2264	2131	2147	2960	2475	2308	2271	2355	2082	1990
RANBP2	8039	9125	8085	7951	8030	11253	9534	9313	8652	9327	8062	7957
CCDC138	924	1025	876	968	983	1245	1185	1178	1106	1080	975	992
EDAR	3	2	3	0	5	3	4	5	3	4	3	1
SH3RF3-AS1	128	156	144	124	160	215	135	136	113	112	105	121
SH3RF3	657	718	701	598	572	857	739	657	616	631	532	513
MIR4265	0	0	0	0	0	0	0	0	0	1	2	0
MIR4266	0	0	0	0	0	0	0	0	0	0	0	0
SEPT10	3979	4784	4188	3330	3566	4969	4907	4669	4425	4088	4006	3840
SOWAHC	2086	2544	2178	2031	2046	2870	2049	2125	1886	1941	1708	1690
RGPD6	0	0	0	0	0	0	0	0	0	0	0	0
RGPD5	0	0	0	0	0	0	0	0	0	0	0	0
LIMS3-LOC440895	0	0	0	0	2	0	0	0	0	1	0	0
LIMS3L	0	0	0	0	0	0	0	0	0	0	0	0
LIMS3	0	0	0	0	0	0	0	0	0	0	0	0
LOC440895	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288570	0	0	0	0	0	0	0	0	0	0	0	0
LINC01123	88	801	106	85	85	105	372	82	210	70	57	60
MIR4267	0	0	0	0	0	0	0	0	0	0	0	0
MALL	14	13	13	13	10	14	31	11	13	14	313	35
MIR4436B1	0	0	0	0	0	0	0	0	0	0	0	0
MIR4436B2	0	0	0	0	0	0	0	0	0	0	0	0
NPHP1	98	122	112	69	65	117	100	110	115	103	94	85
LINC00116	1013	1100	1049	856	806	1131	894	917	829	820	849	776
LOC100507334	0	0	0	0	0	0	0	0	0	0	0	0
LINC01106	1	43	5	0	2	3	11	0	1	0	3	0
BUB1	6021	6960	6193	6204	6963	8128	11814	11637	11380	10275	9354	8920
ACOXL	7	22	19	18	21	32	23	18	21	29	11	17
LOC400997	0	0	0	0	1	0	0	1	0	4	1	0
BCL2L11	195	235	208	232	244	322	376	303	259	340	289	292
MIR4435-2HG	1415	1488	1596	1343	1475	2084	1683	1486	1456	1430	1342	1264
ANAPC1	2354	2622	2328	2399	2285	3133	2989	2827	2724	2749	2500	2324
MERTK	562	676	630	640	679	863	1202	1191	1088	1052	968	911
TMEM87B	2522	2889	2547	2373	2451	3430	3005	2780	2854	2988	2632	2543
FBLN7	16	18	8	9	12	16	22	13	15	21	14	18
ZC3H8	309	324	307	309	343	444	337	327	306	320	291	282
ZC3H6	23	44	46	33	34	57	55	43	31	40	51	29
RGPD8	0	0	0	0	0	0	0	0	0	0	0	0
TTL	6789	7755	6991	6441	6764	8720	8175	8047	7623	7586	6895	6468
POLR1B	3282	3758	3398	3394	3425	4553	3255	3287	3091	3323	2894	2823
CHCHD5	204	259	214	194	172	251	185	187	182	202	189	172
FLJ42351	4	4	3	7	5	10	5	2	5	4	2	2
SLC20A1	11336	13246	11267	12112	12209	17575	15457	14173	12770	14367	13136	12855
CKAP2L	1532	1867	1507	1384	1649	2012	2706	2648	2337	2587	2238	2142
IL1A	17	32	16	26	32	37	30	19	17	16	12	8
IL1B	18	21	24	15	12	23	48	39	28	39	45	42
IL37	1	0	0	0	0	1	1	0	0	0	1	0
IL36G	0	0	0	1	0	1	0	0	0	0	0	0
IL36A	0	0	0	0	0	0	0	0	0	0	0	0
IL36B	0	0	0	0	0	1	0	0	0	0	0	0
IL36RN	0	0	0	1	4	0	0	0	0	1	0	0
IL1F10	0	0	0	0	1	2	0	0	0	0	0	0
IL1RN	0	1	0	3	6	4	3	3	3	3	6	4
PSD4	214	239	244	173	224	289	233	232	224	227	210	196
PAX8	111	108	117	88	76	123	57	51	63	66	58	59
PAX8-AS1	1414	1688	1460	1406	1379	1863	1681	1561	1562	1469	1335	1359
CBWD2	165	214	186	151	141	221	187	192	191	158	176	155
FOXD4L1	4	6	5	14	2	10	4	9	4	3	9	15
PGM5P3-AS1	94	96	96	51	46	81	61	62	53	36	45	26
PGM5P4-AS1	4	3	3	3	4	6	4	6	2	2	0	1
FAM138B	0	0	0	1	0	0	1	2	0	13	0	0
MIR1302-3	0	0	0	0	0	0	0	0	0	0	0	0
WASH2P	23	14	18	15	23	39	22	25	23	19	13	24
DDX11L2	7	4	13	10	12	17	15	7	8	10	8	9
RPL23AP7	280	315	371	242	166	382	290	310	303	329	239	132
RABL2A	6	15	10	7	11	9	17	17	5	9	51	10
SLC35F5	3010	3611	3139	2976	2839	4127	4219	3988	3585	3619	3261	3264
MIR4782	0	0	0	0	0	1	0	0	0	0	0	1
LOC101060091	7	1	5	7	4	8	3	2	4	6	2	4
ACTR3	14212	16377	14654	13746	14100	18939	17465	16816	15786	15151	14277	14042
LOC100499194	0	0	3	0	3	5	2	0	1	7	2	0
LINC01191	2	1	2	0	0	1	0	1	2	2	1	2
DPP10	1	2	2	0	3	3	3	0	1	1	0	1
DPP10-AS3	0	0	0	0	0	0	0	0	0	0	0	0
DPP10-AS1	0	0	0	0	0	0	0	0	0	0	0	0
DDX18	6206	7231	6216	6350	6707	8277	7851	7894	7238	7471	6772	6373
CCDC93	2571	3004	2674	2500	2550	3527	3443	3456	3106	3296	2955	2785
INSIG2	694	825	718	521	508	869	908	844	703	727	699	692
LOC101927709	0	0	0	0	0	0	0	0	0	0	0	0
EN1	0	0	0	0	0	0	0	0	0	0	0	0
MARCO	1	1	0	1	1	5	3	3	2	3	3	2
C1QL2	0	0	0	0	0	0	0	0	0	0	0	0
STEAP3	2257	2327	2200	1861	2108	2851	2138	2052	1900	1859	1731	1691
STEAP3-AS1	10	15	18	9	5	8	16	15	8	15	11	11
C2orf76	107	105	86	106	153	173	132	144	123	134	119	108
DBI	3234	3864	3447	2839	2950	4055	3858	3953	3487	3094	3094	3055
TMEM37	44	44	42	28	45	58	71	97	74	70	59	46
SCTR	0	0	0	0	0	3	0	0	0	0	0	0
CFAP221	0	3	2	2	4	3	4	4	5	4	2	5
TMEM177	583	621	613	567	551	737	514	521	500	548	468	441
PTPN4	1375	1578	1323	1278	1070	1767	1838	1651	1507	1609	1531	1427
EPB41L5	1273	1471	1289	1183	1233	1729	1700	1548	1536	1590	1469	1355
TMEM185B	1451	1483	1330	1389	1511	1834	1784	1586	1568	1655	1407	1391
RALB	1403	1546	1400	1345	1378	1847	2006	1754	1745	1649	1642	1516
INHBB	1408	1622	1524	1095	1123	1687	2682	2636	2319	1991	1927	1860
LINC01101	0	0	0	0	0	0	0	0	0	0	0	0
GLI2	72	64	67	58	81	95	123	107	109	138	69	79
TFCP2L1	694	807	770	479	444	921	129	110	98	125	104	113
CLASP1	2745	2839	2638	2436	2317	3640	2372	2089	1949	2416	1987	1916
RNU4ATAC	27	27	36	23	36	35	55	56	47	33	25	32
NIFK-AS1	148	153	118	104	110	176	159	155	150	140	137	131
NIFK	2557	3030	2530	2748	2938	3526	2431	2544	2278	2349	2165	2107
TSN	4607	5341	4701	4647	4649	6258	5876	5673	5292	5224	4926	4658
CNTNAP5	0	1	0	0	0	0	0	0	0	0	0	0
GYPC	3	0	2	5	2	0	2	2	3	3	0	0
BIN1	678	757	721	604	701	983	617	592	526	531	538	575
CYP27C1	1	4	2	1	1	7	4	13	4	7	6	9
ERCC3	1937	2387	2098	2197	2271	2948	2699	2676	2641	2550	2307	2143
MAP3K2	2671	3107	2667	2830	2879	3921	3485	3331	3136	3401	3007	2861
PROC	1	1	1	1	3	0	1	1	0	0	0	2
MIR4783	0	0	0	0	1	0	0	0	0	0	0	0
IWS1	1931	2180	1962	1917	1939	2668	2240	2123	1985	2060	1870	1829
MYO7B	2	4	5	10	15	10	8	5	4	6	9	3
LIMS2	101	98	97	91	103	122	97	78	74	88	86	75
GPR17	14	10	13	12	19	20	21	24	22	15	18	22
SFT2D3	277	333	282	229	266	341	297	333	300	287	255	240
WDR33	1707	1979	1791	1805	1892	2484	2332	2133	2074	2227	1906	1916
POLR2D	1527	1825	1647	1691	1785	2233	2005	1917	1805	1871	1663	1638
AMMECR1L	1153	1284	1247	1332	1293	1728	1458	1410	1303	1433	1214	1251
SAP130	267	272	253	270	332	372	367	328	295	431	333	291
UGGT1	4066	4505	4051	3605	3817	5553	4757	4641	4050	4534	3898	3812
HS6ST1	415	421	549	442	442	639	795	681	863	615	599	579
LOC101927881	0	0	0	0	0	0	0	0	0	0	0	0
LOC151121	0	0	0	0	0	0	0	0	0	1	0	0
LOC389033	0	0	0	0	0	1	0	0	0	0	0	0
LOC101927924	1	0	0	0	0	0	0	0	0	0	1	0
RAB6C-AS1	0	0	0	1	0	0	0	0	0	0	0	0
RAB6C	1	7	2	6	4	3	2	1	1	3	2	2
FAR2P1	0	0	0	0	1	0	0	0	0	0	0	0
POTEF	0	2	3	3	3	5	0	0	1	0	1	2
MED15P9	0	0	0	0	1	0	0	0	0	1	0	0
CCDC74B	2	2	9	8	4	3	4	3	6	7	7	8
SMPD4	1001	975	973	1052	1298	1346	1280	1214	1210	1244	1059	1170
MZT2B	1374	1479	1579	1302	1452	1743	1490	1528	1364	1297	1234	1251
TUBA3E	15	11	13	9	9	9	1	0	0	0	2	0
CCDC115	520	621	521	459	453	717	551	486	485	464	432	463
IMP4	1337	1529	1498	1481	1744	2098	1383	1303	1380	1244	1249	1184
PTPN18	346	416	363	365	365	452	422	385	350	386	323	276
FAR2P2	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F62P	0	0	0	0	0	0	0	0	0	0	0	0
POTEI	4	0	2	0	3	4	1	2	0	3	1	3
CFC1B	0	0	0	0	0	0	0	0	0	0	0	0
LOC646743	0	0	0	0	0	0	0	0	0	0	0	0
TISP43	0	0	0	0	0	0	0	0	0	0	0	0
CFC1	0	0	0	0	0	0	0	0	0	0	0	0
POTEJ	0	0	1	0	0	1	0	0	0	0	0	0
CYP4F30P	0	0	0	0	0	0	0	0	0	0	0	0
GPR148	0	0	0	0	1	0	0	0	0	0	0	0
AMER3	0	0	0	0	1	0	0	0	0	0	0	0
ARHGEF4	91	107	101	89	82	99	150	135	131	113	138	122
FAM168B	3914	4268	3957	4211	4293	5556	5464	5097	4914	5199	4433	4474
PLEKHB2	6993	7947	7037	7501	7765	9753	9522	9279	8607	8944	8210	7803
POTEE	0	0	0	1	0	3	0	1	1	0	0	1
LOC440910	0	0	0	0	0	0	0	0	0	0	0	0
WTH3DI	155	180	145	166	139	262	241	174	181	185	137	166
LINC01120	0	0	0	0	1	0	1	0	0	0	0	0
LOC401010	55	72	52	70	56	129	71	62	47	57	54	66
RNU6-81P	0	0	0	0	0	0	0	0	0	0	0	0
TUBA3D	7	4	5	9	3	6	2	0	2	3	1	2
MZT2A	923	1049	977	887	962	1195	1010	1006	876	842	803	762
MIR4784	0	3	1	2	1	2	0	1	0	2	0	2
LOC150776	103	120	99	119	123	155	121	124	124	160	118	115
CCDC74A	8	3	1	1	5	9	14	8	18	8	5	9
POTEKP	0	0	0	1	0	0	0	0	0	0	0	0
LINC01087	0	0	0	1	0	0	0	0	0	0	0	0
C2orf27A	51	53	63	56	44	65	65	56	70	36	31	46
C2orf27B	1	0	0	0	0	0	0	0	0	1	0	0
ANKRD30BL	1	0	0	1	1	1	0	0	0	0	0	0
MIR663B	2	0	0	0	0	1	0	0	0	1	1	0
ZNF806	0	0	0	0	0	0	0	0	1	0	0	0
GPR39	158	209	182	162	133	189	273	265	265	226	194	213
LYPD1	3	7	7	1	0	3	1	8	1	5	4	4
NCKAP5	0	1	0	1	0	0	0	0	0	2	0	2
MIR7853	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928161	0	0	0	0	0	0	0	0	0	0	0	0
MIR3679	0	0	0	0	0	0	0	0	0	0	0	0
MGAT5	1422	1522	1381	1450	1613	2016	2146	2129	1977	2136	1763	1717
TMEM163	11	13	9	6	11	11	28	16	20	14	23	18
ACMSD	1	0	0	2	1	1	2	1	0	0	0	0
MIR5590	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2-AS1	17	14	14	12	19	18	22	24	22	21	18	18
CCNT2	1008	1208	1072	1055	1100	1460	1346	1300	1264	1294	1200	1088
MAP3K19	0	0	0	0	1	3	1	0	0	1	0	0
RAB3GAP1	2473	2906	2731	2694	2539	3609	3276	3032	2922	2949	2730	2662
ZRANB3	335	408	381	309	292	415	395	387	374	335	299	263
R3HDM1	333	334	282	324	438	520	424	434	392	574	381	346
MIR128-1	0	0	0	0	0	0	0	2	0	0	0	0
UBXN4	3418	3815	3453	3213	3218	4480	4462	4280	3858	4170	3784	3707
LCT	1	1	1	4	5	10	7	3	7	4	0	2
LOC100507600	4	1	0	2	8	7	13	20	19	19	17	16
MCM6	3558	4260	3677	3326	3356	4779	4025	3756	3574	3680	3275	3149
DARS	4419	5171	4684	4345	4403	5928	5433	5172	4925	4788	4404	4329
DARS-AS1	6	6	11	12	7	10	13	11	13	5	7	16
CXCR4	886	1036	984	740	891	1021	1872	2002	1891	1576	1450	1471
THSD7B	25	29	25	23	35	40	46	44	45	43	31	43
LOC101928273	0	0	0	0	0	1	0	0	0	0	0	0
HNMT	673	725	662	502	494	770	738	667	684	589	554	582
SPOPL	923	1120	1006	965	922	1315	1405	1281	1239	1272	1093	1114
NXPH2	0	0	0	0	2	0	0	0	0	0	1	0
YY1P2	0	0	0	0	0	1	0	0	0	0	1	0
LRP1B	10	10	4	14	16	19	13	7	12	12	10	14
MIR7157	0	0	0	0	0	0	0	0	0	0	0	0
KYNU	461	536	475	567	633	779	1176	1129	1123	983	1056	977
ARHGAP15	1	0	0	0	0	1	0	0	0	1	0	0
LOC101928386	0	0	3	0	0	2	0	0	0	1	0	0
GTDC1	346	417	375	318	338	439	383	383	364	322	318	287
ZEB2	372	411	349	302	375	438	506	453	408	478	416	364
ZEB2-AS1	0	0	0	0	0	0	1	0	0	0	0	0
LINC01412	0	0	0	0	0	0	0	0	0	0	0	0
TEX41	18	23	22	22	28	26	41	29	36	44	39	35
PABPC1P2	0	0	0	0	0	0	0	0	0	0	0	0
ACVR2A	385	464	407	432	448	562	550	471	401	489	490	408
ORC4	1692	1909	1790	1780	1799	2350	2001	1942	1876	1913	1695	1677
MBD5	127	138	120	92	100	169	141	145	129	136	105	124
EPC2	761	937	822	816	783	1118	975	898	877	846	805	708
KIF5C	9	13	16	6	13	18	11	12	2	15	10	10
LYPD6B	724	759	722	738	706	977	1050	988	930	888	881	819
LYPD6	1231	1362	1192	1215	1247	1556	1555	1384	1411	1271	1198	1192
MMADHC	4684	5527	5005	5142	5339	6817	5493	5562	5310	5323	4839	4836
LOC101929231	3	8	12	13	7	12	12	9	15	4	17	5
RND3	8871	10353	9241	8511	8423	11142	7810	7952	7823	7046	6379	6275
LOC101929260	0	0	0	1	2	0	0	1	0	2	0	0
LOC101929282	1	2	0	1	2	3	0	2	0	0	1	0
RBM43	114	147	103	71	80	138	122	121	103	79	95	81
NMI	446	528	446	457	359	623	516	526	479	512	500	465
LOC101929319	0	0	0	0	0	0	0	0	0	0	0	0
TNFAIP6	1	1	0	0	0	0	1	0	0	0	0	1
MIR4773-1	0	0	0	0	0	0	0	0	0	0	0	0
